,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
42,-0.19513458,-0.056266986,0.1769147,0.07163213,0.20042308,0.04448642,-0.120091185,0.076061115,-0.090757325,-0.020437583,0.033840753,-0.119924106,0.088216916,-0.06644344,-0.17624266,-0.075297296,-0.19940735,0.13794328,0.06391169,0.042970434,-0.14079599,-0.016178906,-0.19922541,-0.115802035,-0.22028083,-0.15091528,0.047055826,0.026914477,-0.17717177,-0.16689934,0.18310931,-0.035163697,-0.16891131,0.039481133,-0.19004676,0.0882469,-0.097460814,0.06705391,-0.15626349,0.0848871,-0.06185168,0.17059821,-0.13989681,-0.08645637,-0.0398526,-0.092095375,0.15163034,-0.067195,0.0042902385,-0.118358545,-0.115058824,-0.14807495,0.18650334,-0.19242465,-0.010960448,-0.079334125,0.09779803,0.13357143,0.06481359,0.03196259,-0.14207,-0.0997377,-0.14286618,0.0716133
43,0.30774668,0.36459798,-0.4114374,0.446178,-0.044951152,0.23201612,0.10862694,-0.41542566,-0.005978379,0.30648217,0.32770723,-0.4161293,-0.009414941,0.47914454,0.02963056,-0.30021787,0.49569675,-0.007458031,0.55673444,0.43941385,1.0426959,0.114075586,-0.19900966,0.12739672,-0.093194894,0.16797712,-0.09665567,-0.24320541,0.13202001,0.72339606,0.7355359,-0.03824202,-0.28520268,0.092296794,-0.081494816,-0.09742201,0.41115695,0.44078597,0.012210965,-0.31068456,0.0042026723,0.2571021,0.24659732,-0.18969122,0.27569067,0.34425053,0.54716027,0.10200195,-0.361095,0.046993032,0.1586846,0.9032123,-0.20449893,0.45100093,0.21004832,0.44314915,0.5273528,0.052004144,0.364133,0.421773,0.030778691,0.016451009,0.07395013,0.07188435
44,-0.21224159,-0.37390703,-0.0053812843,-0.36851,-0.12064276,-0.31044415,0.3102618,0.44243792,0.18463491,0.015434077,0.1260397,0.09809252,0.13576518,-0.16754425,0.14391226,0.16445974,-0.119447276,0.21059628,-0.7993751,-0.5966349,-0.9751367,-0.0038573146,0.062375046,0.03227979,0.19821404,0.071870714,-0.12586217,0.7053165,0.14986445,0.06328117,0.16925907,-0.11348069,0.23107497,-0.028240282,0.15408844,-0.21320923,0.26446444,0.0058532762,0.09945266,0.14026108,0.31994542,-0.07058275,-0.14286202,0.051326647,-0.05924705,0.19431168,0.095373064,0.017237559,0.25830662,-0.025014222,-0.057982314,-0.08913478,0.22301385,-0.65734416,-0.03748153,-0.070968874,0.42238367,0.17931052,0.056332294,-0.0869767,-0.15299514,-0.08554475,0.17911975,-0.17494585
45,-0.08336687,0.13940957,0.049707755,0.111082956,0.11382164,-0.14773728,-0.10442536,0.033080533,-0.022511492,-0.01575163,0.09374931,-0.13288942,-0.16880149,0.009437347,-0.06648658,-0.22395551,0.12851276,-0.07976605,-0.010209978,-0.20610845,-0.20742129,-0.08020182,-0.19566071,-0.14201544,-0.09844718,-0.21507849,-0.12210922,-0.062754475,-0.11826256,-0.1618397,-0.06922725,0.11334102,-0.14778489,-0.19159384,-0.2090815,-0.022869602,0.10379194,-0.034222994,-0.07036476,0.07017331,-0.011079615,0.0240587,-0.17147826,-0.21282691,0.066789314,-0.20612267,-0.035946503,0.073659435,-0.0026657365,-0.0066631734,-0.06056881,-0.1571472,0.11566692,-0.17263821,0.073881075,-0.1510517,-0.09030407,0.07715936,-0.12127626,-0.052041665,-0.003751114,0.19627811,0.19582461,0.21438058
46,0.27418205,0.3696005,-0.24466959,0.27321336,-0.19646639,0.19771186,0.19642408,-0.48889405,-0.097241305,0.35002097,0.29650557,-0.14060184,-0.11276218,0.5055421,0.25827324,-0.30002764,0.6512904,0.07397257,0.79932725,0.5133596,1.0008923,0.16997929,-0.18964678,0.21464317,-0.41106564,0.47819546,0.1667278,-0.38177624,-0.16205144,0.54856277,0.65009505,-0.2029367,-0.018446924,0.3763961,0.1355225,-0.13491179,0.25004977,0.39674652,0.07127784,-0.33207825,-0.24825603,0.05380427,0.39583397,-0.046888143,0.12336475,0.3230074,0.52754056,-0.21177992,-0.25303432,0.01118651,0.094537735,0.5549798,-0.18094873,0.7412633,0.5759322,0.09146442,0.6570628,-0.075235024,0.14273901,0.374807,0.012849972,-0.19853298,-0.09637569,-0.06585319
47,0.2219505,0.6424608,-0.21813731,0.4098944,-0.051772643,0.17489436,0.31708145,-0.17560287,0.006394346,0.5927629,0.14064522,-0.293633,0.11090456,0.26662862,-0.022018664,-0.17199749,0.6218795,0.17995243,0.85387343,0.4109515,0.87334883,0.035944417,-0.26992655,0.18739219,-0.0615622,0.2956592,-0.164172,-0.07347444,-0.17824593,0.40675977,0.68514985,-0.31237957,-0.2688618,0.344345,-0.20945098,-0.23098962,0.21665949,0.3760214,-0.11108838,-0.09643847,-0.23790771,0.14982778,0.44267994,-0.18137255,0.23299728,0.39686748,0.6264519,0.18566932,-0.11728153,-0.18430458,0.25323418,0.87873137,-0.40436307,0.58083767,0.5768774,0.38837138,0.6301728,0.111203805,0.4348829,0.46751317,-0.12492332,-0.22409357,0.14344682,-0.14284112
48,0.164951,0.50822407,-0.5118223,0.58610064,-0.07341224,0.35487005,0.24056771,-0.13875456,0.12845108,0.41756395,0.10169761,-0.43849212,0.15613334,0.43526924,0.13657883,-0.0951403,0.71208537,0.120836094,0.6840668,0.6447474,0.8940511,0.09749447,-0.35456002,0.1650048,-0.33720854,0.2784436,-0.14544535,-0.09410601,-0.13059488,0.3308225,0.9194737,-0.26508957,-0.07333594,0.30957067,0.14158586,-0.093299925,0.14093652,0.20524995,-0.13571718,-0.35079238,-0.31363803,0.43517667,0.28480616,0.12922968,0.22412953,0.36394075,0.9112055,-0.013323262,-0.32608086,-0.10651841,0.38126555,0.56188244,-0.4050077,0.56545055,0.43949884,0.33729497,0.5444347,-0.006915912,0.5084953,0.605753,0.11929904,-0.34854844,0.13455413,-0.21068475
49,0.4093986,0.28642938,-0.6004352,0.47035894,-0.11810516,0.29724684,0.4980298,-0.51644045,0.16197546,0.3632918,0.2645781,-0.3843446,-0.0024039596,0.53947395,-0.062979594,-0.25489062,0.70519704,-0.16524568,0.86831284,0.32113463,0.7604703,0.13822602,-0.23588343,-0.01686284,-0.28734607,0.25041676,-0.10911689,-0.37775537,0.015089542,0.39939395,0.84635204,0.086440586,-0.21001412,0.07699531,-0.19597177,-0.29080367,0.2634776,0.54128724,-0.1398875,-0.43231454,-0.27905855,0.24637415,0.3232604,-0.010599941,0.3101646,0.1432357,0.7042295,0.07355951,-0.17250572,0.16737927,0.2793899,0.73005027,-0.18164289,0.7217817,0.56677645,0.12210768,0.45498,-0.10810203,0.53605765,0.5204802,0.10412063,-0.12640618,0.07016556,-0.058038846
50,-0.23179223,-0.2733377,-0.123726115,-0.25256106,-0.14620149,0.036161434,0.15816458,0.44033545,-0.10878911,-0.028759683,0.122579575,0.1603101,-0.01300849,-0.01290712,0.022168126,0.24817418,-0.18028241,0.01887314,-0.33695617,-0.47893018,-0.6625309,0.021667257,0.083064236,-0.0059846193,0.2981943,-0.31697124,-0.14633578,0.4321271,-0.1271082,-0.15694733,0.28766418,0.029170869,0.13052516,0.026763313,0.13814676,0.012835766,0.1742135,-0.060550638,-0.09246285,0.13465206,0.46632808,-0.21670736,-0.009371535,0.042736188,-0.0077459193,-0.06867877,0.009937073,-0.054965973,0.28946763,0.19709899,0.086000144,0.17680353,0.027557008,-0.6255893,-0.4124201,-0.20106962,0.03185398,-0.022666872,-0.1642946,-0.19973026,0.1286165,0.03561514,0.10955645,0.15001978
51,0.44571707,0.31763828,-0.5095199,0.38762122,0.17377537,0.2367332,0.4060886,-0.5347247,0.10472464,0.5807849,0.23154883,-0.45008743,0.023320332,0.2938885,0.07695915,-0.072965905,0.774896,0.14303438,0.8622804,0.6553365,0.9188134,-0.11888922,-0.13174896,0.16024466,-0.24761859,0.30665,0.082209274,-0.3908419,0.050454482,0.6070885,0.657895,-0.28783914,-0.011434002,0.17128931,-0.1361167,0.16574872,0.3846365,0.52337444,0.14666168,-0.33504716,-0.30482757,0.35272774,0.44944054,0.07049544,0.29218236,0.37768918,0.722682,0.12623154,-0.009788265,-0.05381742,0.3279619,0.868771,-0.43315923,0.58731663,0.36146164,0.20731276,0.75110584,-0.090858996,0.53834814,0.5458803,-0.00043992698,-0.28110248,0.062489763,-0.1447508
52,0.40131247,0.42770544,-0.60596085,0.18133968,-0.021279633,0.1660044,0.31542036,-0.09577032,0.22366765,0.17545888,0.076741435,-0.10854154,-0.14729214,0.529864,0.121118866,-0.3312327,0.40766475,-0.056938723,0.7564397,0.4717943,0.81925255,0.15476094,-0.33150485,-0.10956477,-0.34447053,0.43838012,0.19076617,-0.46990016,0.113279715,0.42799956,0.7431395,-0.22148716,-0.14383274,0.052182194,0.16753581,-0.087910496,0.111644864,0.4425904,-0.16427398,-0.1651754,-0.27485973,0.08639483,0.22455002,0.02292426,0.24083866,0.24108689,0.5343374,-0.17641859,-0.20893164,-0.07843584,0.14523357,0.7905463,-0.11939908,0.6562992,0.44291767,0.3860007,0.38700086,0.11913665,0.3529881,0.62366766,-0.09469845,-0.22041793,0.19333978,0.2098255
53,0.48555037,0.39833456,-0.16252856,0.16026329,0.012122233,0.10636488,0.21937586,-0.35075656,-0.06255722,0.47893423,0.24717562,-0.30789405,-0.15583238,0.2725221,0.2583783,-0.032403078,0.6412772,-0.030351207,0.81282747,0.35347602,0.9683022,-0.035589203,-0.1347049,0.11004667,-0.0478092,0.17554893,0.20685078,-0.0022067688,-0.19783548,0.5399228,0.6159109,0.15418564,0.107310355,0.15081272,0.16221236,0.18547767,0.14348872,0.6009345,0.028667197,-0.27605793,0.13544233,0.15555614,0.25181714,0.08012928,0.25627372,0.3637749,0.7215793,-0.17807353,-0.22955666,-0.020605385,0.0046060374,0.7556084,-0.11251391,0.54162157,0.17803493,0.27483135,0.59909046,0.007008642,0.35796306,0.61371934,0.07608779,-0.25568807,0.1841668,0.18122788
54,-0.1118921,-0.14906113,0.101688996,0.042443838,0.1644936,0.07776501,0.16259435,0.2884096,0.11422238,-0.015791763,0.21813169,0.044314813,0.1387267,-0.107093334,0.05860331,0.027323417,-0.19309103,-0.04609552,-0.34297514,-0.59116894,-0.772508,-0.0053143203,0.10078898,0.21065934,-0.06296507,-0.08927516,0.013788149,0.5576843,-0.13456345,-0.29973918,-0.04385022,0.2897227,0.0077686054,-0.25055552,0.054327726,-0.20806076,0.20246863,0.0063789673,-0.13605088,0.00076477206,0.26248962,-0.07174344,-0.23117037,0.15854596,-0.053549245,0.13178858,0.16572383,-0.104544364,0.21677084,0.10807128,0.061258357,0.14776705,0.0425494,-0.5382704,-0.09002276,-0.19457823,0.12327167,-0.15158486,0.18018454,-0.3430648,0.01918441,-0.033833805,0.14580677,0.045175627
55,0.13237374,-0.4210381,-0.16021504,-0.239542,-0.10668845,-0.22535083,0.0132949585,-0.008150278,0.16964509,0.0066144443,-0.032071296,0.18853906,-0.14585583,-0.15923078,0.081133425,0.2640023,-0.037585646,0.15553637,-0.23033324,-0.31096447,-0.3384871,-0.19650422,-0.019210301,0.12019415,0.0132857375,0.048597027,-0.04388641,0.21000631,0.080499426,-0.056300394,-0.14831908,0.21258822,-0.07223812,-0.055840526,0.098412186,-0.06437748,0.19876277,-0.17463265,0.050030842,0.12259035,0.08370901,0.009362167,-0.05719336,0.21419568,0.050766114,-0.039984766,-0.0410015,-0.008422568,0.20807731,0.17439915,-0.043501098,-0.079938635,0.08700898,-0.1991678,-0.16764759,-0.12709597,-0.15793566,0.037891403,-0.2776232,-0.119650535,-0.037468165,0.17894274,0.14208408,-0.14266175
56,-0.17360136,-0.17894875,0.14844309,0.13430193,0.03034209,0.05375087,0.1160108,-0.25516152,-0.00621319,0.09467317,-0.25175056,0.120564856,0.009986132,-0.20209432,-0.22443092,0.058757666,0.0006495267,-0.06444892,-0.05068317,-0.25409913,0.0031404314,-0.20331942,-0.16922754,-0.12982789,-0.2545396,-0.086235546,0.13684691,0.1088341,0.14914407,-0.21550947,-0.17491922,0.13021177,-0.18145113,-0.08227873,-0.0069981124,-0.08695498,0.007336393,-0.21287683,-0.17709967,0.06314976,0.08595051,-0.11987085,-0.18322615,0.21482627,0.03856105,-0.19504458,-0.027249873,-0.1040879,0.11635674,0.12506466,0.078562886,0.1585574,-0.08903662,0.046088457,-0.15600409,-0.04865892,-0.18551882,-0.15161343,0.17419212,-0.04962442,0.15696843,-0.08293752,0.14469878,0.102512464
57,0.3941957,0.3669715,-0.5093592,0.31861317,-0.06323638,0.31135038,0.20262285,-0.2240028,-0.005130771,0.45758262,0.16876571,-0.34600034,0.04683204,0.40988123,0.32519096,-0.19091867,0.549331,-0.080641136,0.8529563,0.57199126,0.6699679,0.21349864,-0.2305797,-0.07383807,-0.41109088,0.3833975,0.042273596,-0.30311835,0.06916995,0.3957,0.8515248,-0.14948224,-0.27000755,0.2130367,0.07458036,-0.1428607,0.28394163,0.56002194,0.039818093,-0.43976757,-0.14529051,0.31608945,0.04248378,-0.07474077,0.18469551,0.16796814,0.6789631,0.20641614,-0.12850767,0.15939383,0.19689566,0.7287567,-0.27163643,0.74193853,0.5597201,0.32181105,0.8515089,0.17516316,0.25711185,0.15674275,0.080238864,0.022015361,-0.08277248,0.18622662
58,0.46203265,0.35256413,-0.3805789,0.44384837,-0.10674822,0.24022688,0.23572776,-0.1565671,0.20965561,0.2947072,0.28740925,-0.4621157,-0.14145607,0.26912102,0.2540149,-0.32301822,0.5131839,0.019532531,0.57036364,0.64670557,0.652396,0.19315524,-0.3243288,0.20801328,-0.23492706,0.2483497,0.07587533,-0.4498441,0.15757512,0.5899274,0.93436444,-0.20487949,-0.12161301,0.22176276,-0.11039786,-0.18757087,0.21539958,0.48805785,0.05348204,-0.08702673,-0.014059943,0.41450217,0.3123368,0.07075344,0.20343754,0.014429187,0.77414817,-0.17216265,-0.03425564,0.15326227,0.060100686,0.8945235,-0.20900108,0.44875365,0.5625389,0.20531932,0.4461111,0.061922148,0.11823377,0.45295277,0.048979893,-0.23812439,0.069374606,-0.010368735
59,-0.06579784,-0.1417523,0.24880967,-0.23982349,0.062640816,0.09125805,0.41483268,0.31747243,-0.08814764,-0.17223047,-0.0909383,0.30176425,0.17929818,-0.18729846,-0.055218842,0.23913467,-0.043266647,-0.20025358,-0.52737355,-0.43203482,-0.49685365,-0.102927186,0.27767518,0.14907153,0.08290688,-0.15600744,-0.044268653,0.6312448,-0.2078467,-0.3100698,-0.06809827,-0.08714963,0.22227374,-0.26587778,0.14425017,0.12518576,0.05442636,0.027194716,0.0789129,0.04533568,0.5955893,-0.22680604,0.089246996,-0.04637149,-0.16307977,0.29501852,-0.029589105,-0.1529763,0.17321628,0.1158158,0.008669843,-0.033007424,-0.013007205,-0.38844854,-0.34415352,-0.1839675,0.25696728,-0.003097251,0.22768271,-0.33966345,0.06795801,0.2584768,0.15708159,0.19513397
60,0.40429613,0.23179072,-0.42467952,0.39950925,0.1749809,0.08525228,0.30458605,-0.32236403,0.22225203,0.45196378,0.108789444,-0.1401617,-0.08570759,0.44217464,0.2205504,-0.13927662,0.7024707,0.026254162,0.612463,0.48211163,0.81646335,0.05617611,-0.30884445,0.118241385,-0.26200122,0.08255436,0.06098397,-0.05325607,-0.079915375,0.65260875,0.7773084,0.08684427,0.14216903,0.28389034,-0.06556755,0.011130013,0.2563204,0.40054378,-0.06960781,-0.040569913,-0.17213516,0.45501992,0.108180605,0.11760031,0.00253568,0.21733272,0.8540506,-0.012473658,-0.078316204,-0.15251483,0.24408378,0.8241284,-0.16104297,0.61302894,0.50887,0.4093351,0.7640748,-0.009077534,0.36037746,0.2678707,-0.15673853,-0.018872889,0.19599445,-0.016466275
61,0.12571898,0.08481402,-0.021850929,-0.074637026,0.16584267,0.04938638,-0.18634999,-0.20510168,-0.25254744,0.056169737,0.038852308,-0.15984803,0.08739884,-0.1954813,-0.0071058646,-0.012853554,-0.0038489252,0.20342804,-0.12328925,0.13211934,0.07139688,-0.17765957,-0.044130784,-0.032514125,-0.24475192,-0.039111093,-0.111465074,0.086874485,-0.08547577,0.03501218,-0.082638204,0.05666627,-0.1914534,-0.12905313,0.080393404,-0.14669684,-0.04968427,0.1645076,-0.16547671,-0.021262683,-0.017411888,0.04171073,-0.029793782,-0.039878026,-0.061749816,0.15749376,0.06971443,-0.13734455,0.14546679,0.2003275,-0.24157903,-0.14752348,-0.02919202,-0.17429866,-0.106180385,0.09636567,-0.21601988,0.074619815,-0.23280708,0.06266019,-0.17842175,-0.01315111,0.109370515,-0.20760295
62,0.18358243,0.6226987,-0.10541838,0.3283479,0.1790694,0.3274206,0.2817936,-0.26932618,0.05291189,0.40313604,0.10234286,-0.21799092,-0.11765782,0.65236306,-0.057985567,0.094915904,0.5478889,-0.21179786,0.64684755,0.51106757,0.7331951,0.100522146,0.054947935,-0.036569804,-0.061743382,0.15914999,-0.022903726,-0.36952052,0.117709085,0.77220225,0.9036079,-0.016138952,-0.2402218,0.058124196,-0.15627263,-0.15757392,0.31799972,0.5219376,-0.10670633,0.0008300275,-0.30863854,0.24433108,0.47617814,-0.1480239,0.057353746,0.21768746,0.6318837,-0.06597343,-0.074135974,0.036399886,0.16784142,0.83128715,-0.22573662,0.53836113,0.5616071,0.2909234,0.8197962,0.18522672,0.5274515,0.7790876,-0.05929756,-0.14104006,0.072511,-0.0646932
63,-0.26319852,-0.283373,0.15762392,-0.24315949,0.14553794,0.13788858,0.52967757,0.09782725,0.036133487,-0.1902054,0.14907432,0.1804785,-0.036242396,-0.08521371,0.10954139,0.25884002,0.006060809,0.16060646,-0.4359052,-0.59653884,-0.6264638,-0.15031505,0.21919948,0.18500222,0.002714586,-0.2260128,-0.20768131,0.41616756,-0.09712006,-0.250797,-0.016132202,0.07152818,-0.12863457,-0.023977468,0.24317679,-0.20594798,0.13100633,0.012823122,0.05885364,0.1356541,0.4852316,-0.19260284,-0.16374592,-0.15874897,-0.11935282,0.28235742,-0.07052441,-0.05899112,0.1976673,-0.12673917,-0.2669507,0.28870735,0.26979825,-0.5740423,-0.21068542,-0.06741134,0.32162824,-0.048550144,0.042809956,-0.34236866,0.120502844,0.308282,0.013071254,0.14172374
